project_id,span_type,matched_phrase,heading_title,snippet,threshold_extraction_run_at,threshold_llm_run_at
e9a7b45057e4374ae0f9653d287f300b,resource,not to exceed,General Wildlife Habitat,"umps necessary to achieve the project purpose should be constructed. Sumps should have one end constructed with a ramp, not to exceed a 35-degree slope to allow for escape of animals or people that may somehow enter the sump. When they are no longer nee",2026-07-22T17:34:50.050859+00:00,
ea1c2a0450696a39a9b68abdf2323ec3,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ity of the human environment within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an Environmental Impact Statement (EIS) is not necessary, and DOE is issuing this Finding of No Significant Impact (FONSI). PUBLIC AVAILABILITY: The EA a",2026-07-22T17:34:50.050859+00:00,
ea82b6c2bac14e074dad62921d53f31c,resource,would require an eis,Wildlife,ment area. Either approach would require an amendment to the existing Resource Management Plan and would likely require preparation of an Environmental Impact Statement to analyze the potential effects to wildlife as a result of changing the management plan allowable uses or size of the,2026-07-22T17:34:50.050859+00:00,
ea82b6c2bac14e074dad62921d53f31c,resource,not to exceed,Cultural Resources,in dips rather than constructed features (water bars) as much as possible;  Trails would be designed for running slope not to exceed ½ the grade of the side slope;  Trails would be designed for a maximum 15 percent grade wherever possible (the sustain,2026-07-22T17:34:50.050859+00:00,
eadd22291cd6553b40cc5704349746bf,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"major federal action significantly affecting the quality of the human environment within the meaning of NEPA. Thus, the preparation of an environmental impact statement is not required, and WAPA issues this FONSI. The Final EA is approved concurrent with this FONSI. Issued at Loveland, C",2026-07-22T17:34:50.050859+00:00,
eb3af99b4fd5c823611b28f620e5ca86,finding,would require an eis,Finding of No Significant Impact,"ty of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an Environmental Impact Statement (EIS) is not required and BPA is issuing this FONSI. A finding is included that there is no practicable alternative to",2026-07-22T17:34:50.050859+00:00,
eb3af99b4fd5c823611b28f620e5ca86,resource,would require an eis,Noise and Radio / Television Interference,"vironmental Policy Act The National Environmental Policy Act (NEPA) of 1969, as amended (42 USC 4321 et seq.), requires preparation of an environmental impact statement (EIS) for major federal actions significantly affecting the quality of the human environment. BPA is preparing this env",2026-07-22T17:34:50.050859+00:00,
eb3af99b4fd5c823611b28f620e5ca86,resource,would require an eis,Cumulative Impacts,"vironmental Policy Act The National Environmental Policy Act (NEPA) of 1969, as amended (42 USC 4321 et seq.), requires preparation of an environmental impact statement (EIS) for major federal actions significantly affecting the quality of the human environment. BPA is preparing this env",2026-07-22T17:34:50.050859+00:00,
eb5e13ead68f174908f576ba143b30e6,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"d in the EA meet the definition of significant in context or intensity as described in (40 CFR 1508.27). Therefore, the preparation of an Environmental Impact Statement is not required as per Section 102(2) of the National Environmental Policy Act (NEPA). This finding and conclusion is b",2026-07-22T17:34:50.050859+00:00,
eba6ce5251df045fd2e7da6df6a0b5c0,resource,not to exceed,"Soil, Water, and Air","manent use. Light commercial and government vehicles would use the proposed access road. Vehicle traffic is anticipated not to exceed five vehicles per day at most, to one vehicle per quarter. However, some dust and exhaust could be generated by heavy e",2026-07-22T17:34:50.050859+00:00,
eba6ce5251df045fd2e7da6df6a0b5c0,resource,not to exceed,Air,"manent use. Light commercial and government vehicles would use the proposed access road. Vehicle traffic is anticipated not to exceed five vehicles per day at most, to one vehicle per quarter. However, some dust and exhaust could be generated by heavy e",2026-07-22T17:34:50.050859+00:00,
eba6ce5251df045fd2e7da6df6a0b5c0,finding,not to exceed,Environmental Consequences – Proposed Action,"manent use. Light commercial and government vehicles would use the proposed access road. Vehicle traffic is anticipated not to exceed five vehicles per day at most, to one vehicle per quarter. However, some dust and exhaust could be generated by heavy e",2026-07-22T17:34:50.050859+00:00,
ec82323f32ed6aaed9d185ac9d770e14,finding,would require an eis,Finding of No Significant Impact,"lementation will not significantly affect the quality of the human environment. Accordingly, I have determined that the preparation of an Environmental Impact Statement is not necessary for this proposal. Michael Courtney Field Manager Burley Field Office 4/10/2013 Date /s/ Michael Court",2026-07-22T17:34:50.050859+00:00,
ed9cc260bff32737875d8c9a435a4e58,finding,would require an eis,Finding of No Significant Impact,"he human environment within the context of the National Environmental Policy Act of 1969, as amended {NEPA). Therefore, preparation of an Environmental Impact Statement (EIS) is not necessary, and DOE is issuing this Finding of No Significant Impact (FONS!). DATES: Written comments must",2026-07-22T17:34:50.050859+00:00,
ed9cc260bff32737875d8c9a435a4e58,resource,would require an eis,Water Resources,"ty of the human environment within the context of the National Environmental Policy Act of 1969, as amended. Therefore, preparation of an Environmental Impact Statement is not required and this Finding of No Significant Impact is issued. Issued in Miamisburg, Ohio, this 18th day of June",2026-07-22T17:34:50.050859+00:00,
ee2f51a5368b0e7099f722845d741279,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, the preparation of an environmental impact statement (EIS) is not required, and DOE is issuing this Finding of No Significant Impact (FONSI). Public Availability: Copies of",2026-07-22T17:34:50.050859+00:00,
ee95d6b0e0bca914b66dbf5392387be5,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, the preparation of an environmental impact statement is not required. DESCRIPTION OF THE PROPOSED ACTION: The proposed action is the demolition of Building 330, the Chicago",2026-07-22T17:34:50.050859+00:00,
ee95d6b0e0bca914b66dbf5392387be5,resource,not to exceed,Air Quality Impacts,"are addressed in Section 5.1.8. Air monitoring may be performed during the project to verify emissions levels in order not to exceed the permit limits in condition 7.1.3 (i.e., that emissions would not exceed amounts that would cause any member of the",2026-07-22T17:34:50.050859+00:00,
ee95d6b0e0bca914b66dbf5392387be5,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, the preparation of an environmental impact statement is not required. DESCRIPTION OF THE PROPOSED ACTION: The proposed action is the demolition of Building 330, the Chicago",2026-07-22T17:34:50.050859+00:00,
f0aab54d102b1431161cec11b7c638b9,finding,would require an eis,Finding of No Significant Impact,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this Finding of No Significant Impact (FONSI). ALTERNATIVES CONSIDERED:",2026-07-22T17:34:50.050859+00:00,
f0aab54d102b1431161cec11b7c638b9,finding,would require an eis,Finding of No Significant Impact,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this FONSI. _____________________________________________________________ Marianne",2026-07-22T17:34:50.050859+00:00,
f0ef7b182556af00434492c3b5206dac,finding,would require an eis,Finding of No Significant Impact,"cts the quality of the human environment within the meaning of the National Environmental Policy Act (NEPA). Therefore, preparation of an environmental impact statement (EIS) is not required. ADDRESS: The Final EA and this Finding of No Significant Impact (FONSI) have been prepared and a",2026-07-22T17:34:50.050859+00:00,
f279f71e8f004e98b7aa36c7c779e6a5,resource,not to exceed,SUSTAINABILITY,"ne’s dewatering pumps constitute a large portion of SURF’s energy consumption. SURF monitors its dewatering pumps so as not to exceed the threshold peak electrical demand and to reduce energy demands on the local power supplier. Further, infiltration (g",2026-07-22T17:34:50.050859+00:00,
f279f71e8f004e98b7aa36c7c779e6a5,resource,not to exceed,Affected Environment,"ne’s dewatering pumps constitute a large portion of SURF’s energy consumption. SURF monitors its dewatering pumps so as not to exceed the threshold peak electrical demand and to reduce energy demands on the local power supplier. Further, infiltration (g",2026-07-22T17:34:50.050859+00:00,
f2dd575140c2f61ce0b0e55c195158bd,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ity of the human environment within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an Environmental Impact Statement (EIS) is not necessary.",2026-07-22T17:34:50.050859+00:00,
f3429c94daeeb4ccc59e500e9fb8bb63,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"the EA do not meet the definition of significance in context or intensity, as defined at 40 CFR 1508.27. Therefore, the preparation of an environmental impact statement is not required. 8 August 2018 Date ________________________________ Mark Wimmer Monument Manager Mark Wimmer Digitally",2026-07-22T17:34:50.050859+00:00,
f3dba8fb4b5aa96350a8b49db083af29,resource,extraordinary circumstance,Onshore Activity and Vessel Traffic,"of plan (i.e., SAP and/or COP) submittal comply with the vessel-strike avoidance measures specified below, except under extraordinary circumstances when the safety of the vessel or crew are in doubt or the safety of life at sea is in question. • All vessel operators",2026-07-22T17:34:50.050859+00:00,
